Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in metal element,Pd at% in metal element,Au at% in metal element,Ir at% in metal element,Ru at% in metal element,Ni at% in metal element,Co at% in metal element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in metal element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,total metal mass ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle diameter ㄗnmㄘ,Particle variance,carbon substrate type,carbon particle diameter(nm),support BET surface area(m2/g),special sturcture,particle,nanowire,core-shell,Reduction Temperature,Reduction Time/min,mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature,Annealing Time/h,Atomosphere h2,Atomosphere inert,ECSA m2/g,Mass Activity mA mg-1,Specific Activity mA cm-2,Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(ionomer/catalyst),Area cm2,Cathodic Loading Amount mgPt cm-2,Anodic Platinum Loading Amount mgPt cm-2,Anodic catalyst type x wt% Pt/C,Membrane,membrane thickness,Hot Press Temperature,Hot Press Time min,Hot Press Pressure Mpa,Humidity %,GDE for 1,celltemp,Flowing rate of H2 ml min-1,flowing rate of cathode gas(O2/air),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Back Pressure Mpa,"Current decay at 0.6V(ma,cm2)",Cathode gas oxygen ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt use,,Rand,Rand num,Year for plot
Defective Graphene Foam A Platinum Catalyst Support for PEMFCs,Jianfeng Liu,japan,Kyushu University,2014,Pt/CB,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,10.4,,XC-72R,30,230,none,1,0,0,25,0,0,none,0,1,0,0,7,240,3,0,1,68,137.8,0.202647059,0.88,1.02,60000,,,,0.3888,1,0.3,0.3,46.2,nafion 212,50,130,,16,100,0,80,,,,,0,0,0.1,,0.21,297.5,297.5,0,0.95,0.725,0.675,0.63,0.595,0.55,0.49,0.425,0.29,0.16905,0.07091,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,72.5,135,189,238,275,294,297.5,232,152.145,70.91,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,297.5,1.008403361,116,0.121825729,-0.116590846,2013.883409
Ionomer content effects on the electrocatalyst layer with in-situ grown Pt nanowires in PEMFCs,Sheng Sui,china,Shanghai Jiao Tong University,2014,Pt-NWs,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,32,217,0.678125,,,,,,,0.05,10,0.3,0.5,50,nafion 212,50,130,2,0.2,100,0,70,150,300,1.5,2,225,300,0.1,,0.21,360,360,0,0.95,0.78,0.73,0.695,0.65,0.605,0.57,0.505,0.45,0.39,0.305,0.16147,0.10525,0.0566,0.0141,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,146,208.5,260,302.5,342,353.5,360,351,305,177.617,126.3,73.58,19.74,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,360,0.833333333,117,0.370992668,-0.032922539,2013.967077
Ionomer content effects on the electrocatalyst layer with in-situ grown Pt nanowires in PEMFCs,Sheng Sui,china,Shanghai Jiao Tong University,2014,Pt-NWs,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,26,217,0.834615385,,,,,,,0.54,10,0.3,0.5,50,nafion 212,50,130,2,0.2,100,0,70,150,300,1.5,2,225,300,0.1,,0.21,399,399,0,0.95,0.78,0.73,0.69,0.67,0.65,0.605,0.57,0.495,0.42,0.32,0.22909,0.15333,0.08923,0.03429,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,146,207,268,325,363,399,396,378,320,251.999,183.996,115.999,48.006,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,399,0.751879699,118,0.721032409,0.058591121,2014.058591
Ionomer content effects on the electrocatalyst layer with in-situ grown Pt nanowires in PEMFCs,Sheng Sui,china,Shanghai Jiao Tong University,2014,Pt-NWs,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,37.5,217,0.578666667,,,,,,,0.11,10,0.3,0.5,50,nafion 212,50,130,2,0.2,100,0,70,150,300,1.5,2,225,300,0.1,,0.21,441,441,0,0.96,0.81,0.78,0.74,0.71,0.695,0.65,0.605,0.55,0.49,0.4,0.32,0.24657,0.18428,0.13077,0.08432,0.04361,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,81,156,222,284,347.5,390,423.5,440,441,400,352,295.884,239.564,183.078,126.48,69.776,17,18,19,20,21,22,23,24,25,26,27,28,29,30,441,0.680272109,119,0.332384833,-0.043333741,2013.956666
"Matrix Material Study for in situ Grown Pt
Nanowire Electrocatalyst Layer in Proton
Exchange Membrane Fuel Cells (PEMFCs)",S. Sui,china,Shanghai Jiao Tong University,2014,Pt-NW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,,home-made carbon,,,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,29.78,225,0.755540631,,,,,,,0.25,10,0.3,0.5,50,nafion 212,50,130,2,0.2,100,1,70,150,300,,,0,0,0.1,,0.21,459,459,0,0.95,0.8,0.765,0.74,0.7,0.68,0.65,0.61,0.565,0.51,0.44,0.32,0.21185,0.12313,0.04904,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,153,222,280,340,390,427,452,459,440,352,254.22,160.069,68.656,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,459,0.653594771,120,0.488089892,-0.002985865,2013.997014
Controlling Pt loading and carbon matrix thickness for a high performance Pt-nanowire catalyst layer in PEMFCs,Sheng Sui,china,Shanghai Jiao Tong University,2014,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,28,217,0.775,,,,,,,0.25,10,0.3,0.5,50,nafion 212,50,130,2,0.2,100,1,70,225,300,1.5,2,225,300,0,,0.21,464,464,0,0.95,0.8,0.76,0.72,0.695,0.68,0.625,0.605,0.58,0.51,0.42,0.31,0.21044,0.12815,0.05898,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,152,216,278,340,375,423.5,464,459,420,341,252.528,166.595,82.572,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,464,0.646551724,121,0.948755129,0.163290137,2014.16329
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.2,0.3ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,50.5,180,0.356435644,,,,,,,0.333,4,0.26,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,270,270,0,0.98,0.75,0.67,0.61,0.56,0.51,0.45,0.36,0.2778,0.20871,0.14982,0.09903,0.05478,0.01588,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75,134,183,224,255,270,252,222.24,187.839,149.82,108.933,65.736,20.644,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,270,0.962962963,122,0.747143058,0.066552637,2014.066553
"Matrix Material Study for in situ Grown Pt
Nanowire Electrocatalyst Layer in Proton
Exchange Membrane Fuel Cells (PEMFCs)",S. Sui,china,Shanghai Jiao Tong University,2014,Pt-NW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,,home-made carbon,,,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,44.31,225,0.507786053,,,,,,,0.25,10,0.2,0.5,50,nafion 212,50,130,2,0.2,100,1,70,150,300,,,0,0,0.1,,0.21,346.5,346.5,0,0.9,0.76,0.73,0.695,0.655,0.605,0.55,0.495,0.41,0.33218,0.26647,0.21025,0.1616,0.1191,0.08164,0.04838,0.01865,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,146,208.5,262,302.5,330,346.5,328,298.962,266.47,231.275,193.92,154.83,114.296,72.57,29.84,17,18,19,20,21,22,23,24,25,26,27,28,29,30,346.5,0.577200577,123,0.380789612,-0.030340764,2013.969659
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.1,0.4ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,56.4,217,0.384751773,,,,,,,0.25,4,0.18,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,160,160,0,0.9,0.65,0.538,0.46,0.39,0.32,0.2554,0.20007,0.15213,0.11021,0.07323,0.04037,0.01098,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,65,107.6,138,156,160,153.24,140.049,121.704,99.189,73.23,44.407,13.176,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,160,1.125,124,0.392998101,-0.027151339,2013.972849
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.1,0.4ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,56.4,217,0.384751773,,,,,,,0.667,4,0.18,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,210,210,0,0.8,0.74,0.64,0.565,0.49,0.42,0.32,0.22909,0.15333,0.08923,0.03429,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,128,169.5,196,210,192,160.363,122.664,80.307,34.29,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,210,0.857142857,125,0.274614873,-0.059891473,2013.940109
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.1,0.4ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,56.4,217,0.384751773,,,,,,,0.538,4,0.18,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,252,252,0,0.98,0.74,0.65,0.58,0.53,0.47,0.42,0.35,0.2854,0.23007,0.18213,0.14021,0.10323,0.07037,0.04098,0.01454,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,130,174,212,235,252,245,228.32,207.063,182.13,154.231,123.876,91.481,57.372,21.81,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,252,0.714285714,126,0.907754212,0.132705171,2014.132705
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.1,0.4ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,56.4,217,0.384751773,,,,,,,0.333,4,0.18,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,294,294,0,0.99,0.76,0.68,0.62,0.57,0.525,0.475,0.42,0.28,0.15481,0.05358,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,136,186,228,262.5,285,294,224,139.329,53.58,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,294,0.612244898,127,0.668205749,0.043496408,2014.043496
Investigation of cathode electrocatalysts composed of electrospun Pt nanowires and Pt C for proton exchange membrane fuel cells,Min-Hsing Chang,taiwan,Tatung University,2014,"ㄗ0.1,0.4ㄘ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,,XC-72R,30,230,nanoparticle/nanowire,0,1,0,25,0,0,none,0,1,0,0,7,450,1,0,1,56.4,217,0.384751773,,,,,,,0.428,4,0.18,0.5,20,nafion 115,75,135,1.5,15,100,1,70,300,300,2,2,300,300,0,,0.21,315,315,0,0.98,0.77,0.71,0.66,0.598,0.55,0.5,0.45,0.38,0.3154,0.26007,0.21213,0.17021,0.13323,0.10037,0.07098,0.04454,0.02061,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,77,142,198,239.2,275,300,315,304,283.86,260.07,233.343,204.252,173.199,140.518,106.47,71.264,35.037,18,19,20,21,22,23,24,25,26,27,28,29,30,315,0.571428571,128,0.037367442,-0.178208799,2013.821791
Enhanced stability of multilayer graphene-supported catalysts for polymer electrolyte membrane fuel cell cathodes,H. Natter,Germany,Saarland University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,4.4,,graphene,,600,none,1,0,0,120,1440,0,ethylene glycol,1,0,0,0,10,25,0,0,0,88,180,0.204545455,,,,,,,1.67,50,0.83,0.415,40,nafion 212,50,125,6,5,90,1,80,225,375,1.5,2.5,225,375,0.15,,0.21,332.5,332.5,0,0.98,0.8,0.74,0.69,0.64,0.59,0.53,0.475,0.41,0.35,0.25,0.15909,0.08333,0.01923,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,148,207,256,295,318,332.5,328,315,250,174.999,99.996,24.999,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,332.5,2.496240602,129,0.072957962,-0.145410959,2014.854589
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,22,180,0.818181818,,,,,,,0.33,10.89,0.5,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,825,825,1,0.97,0.85,0.81,0.795,0.785,0.76,0.755,0.73,0.71,0.7,0.68,0.66,0.63,0.605,0.585,0.55,0.505,0.48,0.425,0.395,0.33,0.26985,0.21805,0.17298,0.1334,0.09837,0.06715,0.03915,0.01389,0.01,0.01,85,162,238.5,314,380,453,511,568,630,680,726,756,786.5,819,825,808,816,765,750.5,660,566.685,479.71,397.854,320.16,245.925,174.59,105.705,38.892,29,30,825,0.606060606,130,0.392924776,-0.02717041,2014.97283
The durability of carbon supported Pt nowire as novel cathode catalyst for a 1.5 kW PEMFC stack,Bing Li,china,Tongji University,2015,PtNW/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,4,0.2,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,200,2,1,0,41,137.67,0.335780488,0.885,,,,,,,250,0.4,0.2,,nafion 212,50,,,,100,0,70,180,600,1.2,4,180,600,0.06,,0.21,619.916,619.916,0,0.94,0.84,0.81,0.78,0.755,0.725,0.695,0.655,0.62,0.59,0.55,0.515,0.48195,0.45241,0.42583,0.40179,0.37995,0.36001,0.34175,0.32495,0.30945,0.2951,0.28178,0.26938,0.25781,0.24698,0.23684,0.22731,0.21807,0.20936,0.20114,84,162,234,302,362.5,417,458.5,496,531,550,566.5,578.34,588.133,596.162,602.685,607.92,612.017,615.15,617.405,618.9,619.71,619.916,619.574,618.744,617.45,615.784,613.737,610.596,607.144,603.42,619.916,0.645248711,131,0.114357396,-0.12036761,2014.879632
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,28,180,0.642857143,,,,,,,0.33,10.89,0.4,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,912,912,1,0.97,0.85,0.81,0.795,0.785,0.76,0.74,0.72,0.71,0.695,0.68,0.66,0.64,0.62,0.6,0.595,0.57,0.515,0.5,0.47,0.415,0.385,0.345,0.30738,0.27398,0.24414,0.2173,0.19305,0.17102,0.15092,0.13251,85,162,238.5,314,380,444,504,568,625.5,680,726,768,806,840,892.5,912,875.5,900,893,830,808.5,759,706.974,657.552,610.35,564.98,521.235,478.856,437.668,397.53,912,0.438596491,132,0.695180889,0.051058994,2015.051059
Highly Active and Stable Pt3Cr/C Alloy Catalyst in H2-PEMFC,J.-F. Drillet,Germany,DECHEMA-Forschungsinstitut,2015,Pt/C_After ADT,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,16.55,,XC-72R,30,230,none,1,0,0,80,60,0,formaldehyde,0,0,0,1,7,25,0,0,0,55,24.8,0.045090909,,,,,,,1.7,50,0.36,,,Nafion HP,127,140,10,2,70,1,80,225,375,1.5,2.5,225,375,0,,0.21,301.7,301.7,0,0.919,0.71,0.649,0.608,0.576,0.514,0.494,0.431,0.37263,0.32226,0.27835,0.23973,0.20549,0.17494,0.14751,0.12274,0.10026,0.07978,0.06102,0.0438,0.02792,0.01323,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,71,129.8,182.4,230.4,257,296.4,301.7,298.104,290.034,278.35,263.703,246.588,227.422,206.514,184.11,160.416,135.626,109.836,83.22,55.84,27.783,22,23,24,25,26,27,28,29,30,301.7,1.193238316,133,0.190836756,-0.087481695,2014.912518
Highly Active and Stable Pt3Cr/C Alloy Catalyst in H2-PEMFC,J.-F. Drillet,Germany,DECHEMA-Forschungsinstitut,2015,Pt/C_Before ADT,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,4.5,,XC-72R,30,230,none,1,0,0,80,60,0,formaldehyde,0,0,0,1,7,25,0,0,0,214,24.8,0.011588785,,,,,,,1.7,50,0.36,,,Nafion HP,127,140,10,2,70,1,80,225,375,1.5,2.5,225,375,0,,0.21,986.58,986.58,1,0.945,0.79,0.759,0.735,0.712,0.68,0.663,0.636,0.604,0.578,0.518,0.502,0.48662,0.47237,0.45914,0.44683,0.43533,0.42458,0.4145,0.40503,0.39612,0.38771,0.37978,0.37227,0.36516,0.35841,0.352,0.3459,0.33995,0.33427,0.32886,79,151.8,220.5,284.8,340,397.8,445.2,483.2,520.2,518,552.2,583.944,614.081,642.796,670.245,696.528,721.786,746.1,769.557,792.24,814.191,835.516,856.221,876.384,896.025,915.2,933.93,951.86,969.383,986.58,986.58,0.364896917,134,0.973740778,0.193885955,2015.193886
Enhanced stability of multilayer graphene-supported catalysts for polymer electrolyte membrane fuel cell cathodes,H. Natter,Germany,Saarland University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,4.4,,graphene,,600,none,1,0,0,120,1440,0,ethylene glycol,1,0,0,0,10,25,0,0,0,88,180,0.204545455,,,,,,,1.67,50,0.322,0.161,40,nafion 212,50,125,6,5,90,1,80,225,375,1.5,2.5,225,375,0.15,,0.21,332.5,332.5,0,0.9,0.79,0.72,0.68,0.63,0.59,0.525,0.475,0.41,0.35,0.29431,0.2461,0.20394,0.16677,0.13375,0.10423,0.07766,0.05364,0.03182,0.0119,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,79,144,204,252,295,315,332.5,328,315,294.31,270.71,244.728,216.801,187.25,156.345,124.256,91.188,57.276,22.61,20,21,22,23,24,25,26,27,28,29,30,332.5,0.968421053,135,0.895792152,0.125793381,2015.125793
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,11,180,1.636363636,,,,,,,1,10.89,0.3,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,700,700,1,0.97,0.85,0.81,0.795,0.785,0.745,0.72,0.705,0.69,0.67,0.63,0.6,0.58,0.535,0.5,0.44,0.4,0.335,0.27485,0.22305,0.17798,0.1384,0.10337,0.07215,0.04415,0.01889,0.01,0.01,0.01,0.01,0.01,85,162,238.5,314,372.5,432,493.5,552,603,630,660,696,695.5,700,660,640,569.5,494.73,423.795,355.96,290.64,227.414,165.945,105.96,47.225,26,27,28,29,30,700,0.428571429,136,0.52326641,0.005835334,2015.005835
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,20,180,0.9,,,,,,,0.67,10.89,0.3,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,855,855,1,0.97,0.85,0.81,0.795,0.785,0.76,0.755,0.73,0.71,0.7,0.68,0.66,0.63,0.605,0.585,0.57,0.52,0.495,0.46,0.41,0.38,0.31,0.2454,0.19007,0.14213,0.10021,0.06323,0.03037,0.01,0.01,0.01,85,162,238.5,314,380,453,511,568,630,680,726,756,786.5,819,855,832,841.5,828,779,760,651,539.88,437.161,341.112,250.525,164.398,81.999,28,29,30,855,0.350877193,137,0.319148799,-0.047008037,2014.952992
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,27,180,0.666666667,,,,,,,0.17,10.89,0.3,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,882,882,1,0.97,0.85,0.81,0.795,0.785,0.76,0.755,0.73,0.71,0.7,0.68,0.66,0.63,0.605,0.585,0.57,0.53,0.5,0.49,0.46,0.41,0.395,0.34,0.2888,0.24421,0.20503,0.17033,0.13939,0.11162,0.08657,0.06384,85,162,238.5,314,380,453,511,568,630,680,726,756,786.5,819,855,848,850,882,874,820,829.5,748,664.24,586.104,512.575,442.858,376.353,312.536,251.053,191.52,882,0.340136054,138,0.389893681,-0.027959615,2014.97204
High performance polymer electrolyte membrane fuel cells (PEMFCs) with gradient Pt nanowire cathodes prepared by decal transfer method,Sheng Sui,China,Shanghai Jiao Tong University,2015,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,0,0,formic acid,0,0,1,0,7,25,0,0,0,32,180,0.5625,,,,,,,0.33,10.89,0.3,0.3,40,nafion 212,50,145,3,0.4,100,0,70,225,300,1.5,2,225,300,0.1,,0.21,931,931,1,0.97,0.85,0.81,0.795,0.785,0.76,0.74,0.72,0.71,0.695,0.68,0.66,0.64,0.62,0.6,0.595,0.57,0.53,0.51,0.49,0.45,0.41,0.39,0.33,0.27431,0.2261,0.18394,0.14677,0.11375,0.08423,0.05766,85,162,238.5,314,380,444,504,568,625.5,680,726,768,806,840,892.5,912,901,918,931,900,861,858,759,658.344,565.25,478.244,396.279,318.5,244.267,172.98,931,0.322234157,139,0.144974504,-0.105823349,2014.894177
